image,caption
VizWiz_val_00004397.jpg,"""Food in a can that's red, orange, and black."""
VizWiz_val_00004397.jpg,"""A green can lies on its side on a white surface near a red liquid stain."""
VizWiz_val_00004397.jpg,"""A canned food item sitting on a white table with various bright red splotches spilled on the table."""
VizWiz_val_00004397.jpg,"""A can of food on a white surface with red stains."""
VizWiz_val_00004397.jpg,"""Canned food that has a black label with different colors."""
VizWiz_val_00004398.jpg,"""a person's hands flat on a table top or floor"""
VizWiz_val_00004398.jpg,"""appears to be a picture of someone hands"""
VizWiz_val_00004398.jpg,"""A set of two hands that are face down on a table."""
VizWiz_val_00004398.jpg,"""A man has both hands on a table"""
VizWiz_val_00004398.jpg,"""Two human hands, both placed palm down on a gray surface."""
VizWiz_val_00004399.jpg,"""A floor that is full of white tiles in square formations."""
VizWiz_val_00004399.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004399.jpg,"""Beige vinyl or laminate flooring that looks like tiles"""
VizWiz_val_00004399.jpg,"""a beige/ grey tile floor with grey grout"""
VizWiz_val_00004399.jpg,"""A simple view of a tile floor with grey and white tiling."""
VizWiz_val_00004400.jpg,"""A white metal chair with teal vinyl seat and back."""
VizWiz_val_00004400.jpg,"""A padded chair with plastic arm rests next to a table"""
VizWiz_val_00004400.jpg,"""A blue chair with silver metal arms next to a desk"""
VizWiz_val_00004400.jpg,"""Armchair with white frame and teal colored cushioned seat and back next to a white table."""
VizWiz_val_00004400.jpg,"""A green chair with white metal sitting next to a white table."""
VizWiz_val_00004401.jpg,"""White ceiling with light fixture containing three bright bulbs."""
VizWiz_val_00004401.jpg,"""a ceiling with a three bulb light fixture"""
VizWiz_val_00004401.jpg,"""A shot of a ceiling showing three lit light bulbs"""
VizWiz_val_00004401.jpg,"""in this picture is a image of a light fixture"""
VizWiz_val_00004401.jpg,"""A white ceiling light with three bulb fixtures and decoration around the base."""
VizWiz_val_00004402.jpg,"""a can of condensed cream of chicken soup laying on the counter"""
VizWiz_val_00004402.jpg,"""A can of cream of chicken condensed soup."""
VizWiz_val_00004402.jpg,"""A can of cream of chicken condensed soup on a wooden table."""
VizWiz_val_00004402.jpg,"""A blue and white can of soup laying on its side."""
VizWiz_val_00004402.jpg,"""A can of cream of chicken condensed soup lying on a wooden table."""
VizWiz_val_00004403.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004403.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004403.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004403.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004403.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004404.jpg,"""a blue colored fabric tee shirt material on a table"""
VizWiz_val_00004404.jpg,"""A blue shirt or sweater that is laying on the edge of a table."""
VizWiz_val_00004404.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004404.jpg,"""I see some blue colored material but can't make out what it is."""
VizWiz_val_00004404.jpg,"""A blue shirt with long sleeves on display."""
VizWiz_val_00004405.jpg,"""a brown drink in a glass that has a lemon slice in it"""
VizWiz_val_00004405.jpg,"""glass contains something in Orange color and a piece of lemon is present"""
VizWiz_val_00004405.jpg,"""A glass of brown liquid, possibly iced tea, with a lemon and a straw or utensil"""
VizWiz_val_00004405.jpg,"""A drinking glass with tea colored liquid in it and an orange wedge in it"""
VizWiz_val_00004405.jpg,"""A beverage is on top of a table."""
VizWiz_val_00004406.jpg,"""Frozen ""Spaghetti Bolognese"" meal on a wooden surface."""
VizWiz_val_00004406.jpg,"""A Spaghetti Bolognese frozen dinner meal is laying out on a wooden table."""
VizWiz_val_00004406.jpg,"""A frozen spaghetti dinner is sitting on a table."""
VizWiz_val_00004406.jpg,"""A packet of instant food item(noodles) is shown in the image."""
VizWiz_val_00004406.jpg,"""A container / package that contains various goods / edible / liquid items."""
VizWiz_val_00004407.jpg,"""A hoover vacuum cleaning device that is off."""
VizWiz_val_00004407.jpg,"""A gray self propelled hoover WindTunnel vacuum turned off."""
VizWiz_val_00004407.jpg,"""A WindTunnel vacuum cleaner standing on some white kitchen tile."""
VizWiz_val_00004407.jpg,"""A large grey and black vacuum the has labels on the base."""
VizWiz_val_00004407.jpg,"""A silver vacuum with a black canister sitting on a tile floor."""
VizWiz_val_00004408.jpg,"""A small grey spray bottle of hair care solution is in the kitchen."""
VizWiz_val_00004408.jpg,"""A spray bottle of hair product from a Parisian brand."""
VizWiz_val_00004408.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004408.jpg,"""A small grey spray bottle in front of a Kleenex box that shows a picture of a rabbit."""
VizWiz_val_00004408.jpg,"""A silver pump spray bottle with a clear plastic cap."""
VizWiz_val_00004409.jpg,"""A cup of a food product being held by someone."""
VizWiz_val_00004409.jpg,"""Single serve container of Yoplait brand yogurt light, fat free banana cream pie flavor."""
VizWiz_val_00004409.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004409.jpg,"""An unopened container of light fat free Yoplait brand yogurt."""
VizWiz_val_00004409.jpg,"""A person is holding a container of yogurt in their hand."""
VizWiz_val_00004410.jpg,"""A walkway out of the living room is lit with a yellow-red hued light."""
VizWiz_val_00004410.jpg,"""A light is on in the hallway in the room."""
VizWiz_val_00004410.jpg,"""A living room looking toward a hallway with the lights on."""
VizWiz_val_00004410.jpg,"""Picture of lighted hallway in a home with plants in containers, pictures on walls and mirror on wall."""
VizWiz_val_00004410.jpg,"""a living area where you can relax comfortably"""
VizWiz_val_00004411.jpg,"""Backside of a black and white Nike athletic shoe"""
VizWiz_val_00004411.jpg,"""imagine how you would describe this image on the phone to a friend."""
VizWiz_val_00004411.jpg,"""A close up of the sole of a Nike shoe."""
VizWiz_val_00004411.jpg,"""The side of a black and white Nike sneaker is featured."""
VizWiz_val_00004411.jpg,"""Close up of a supportive styled Nike sneaker"""
VizWiz_val_00004412.jpg,"""A small golden yellow cell phone with a camera lens on the back."""
VizWiz_val_00004412.jpg,"""A Nokia camera is sitting on your lap."""
VizWiz_val_00004412.jpg,"""A small, yellow Nokia camera is laying on a fabric surface."""
VizWiz_val_00004412.jpg,"""Yellow Nokia camera sitting on a black cloth background."""
VizWiz_val_00004412.jpg,"""A dark pair of jeans with a yellow cell phone on the bottom"""
VizWiz_val_00004413.jpg,"""A bright yellow, Nokia phone, resting on top of dark blue and denim clothes."""
VizWiz_val_00004413.jpg,"""A yellow/green Nokia cell phone laying on a blue carpet."""
VizWiz_val_00004413.jpg,"""A yellow device with Nokia written on it laying on a blue denim surface."""
VizWiz_val_00004413.jpg,"""In cloth brand Nokia mobile is to talk"""
VizWiz_val_00004413.jpg,"""Green/yellow metallic object/case labeled ""NOKIA"" laying on dark blue denim fabric next to gray/blue fabric."""
VizWiz_val_00004414.jpg,"""A close up of a computer monitor with a graphic image of text."""
VizWiz_val_00004414.jpg,"""a website screen with a picture of the cover of a book"""
VizWiz_val_00004414.jpg,"""Computer screen with picture of Naked Lunch the restored text book cover."""
VizWiz_val_00004414.jpg,"""A wonderful view of the fog windows in the room is very thick"""
VizWiz_val_00004414.jpg,"""The book on the desk has the text Naked Lunch on the cover."""
VizWiz_val_00004415.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004415.jpg,"""frozen hamburger on a table, brand rustlers, red packaging."""
VizWiz_val_00004415.jpg,"""A package of meat is right on top of the counter."""
VizWiz_val_00004415.jpg,"""A package containing what appears to be a Rustler's quarter pounder hamburger."""
VizWiz_val_00004415.jpg,"""A squared bag of premade hamburger patties on a counter."""
VizWiz_val_00004416.jpg,"""A close up view of a female torso wearing a polka dot top."""
VizWiz_val_00004416.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004416.jpg,"""A woman is wearing a shirt with pink polka dots on it."""
VizWiz_val_00004416.jpg,"""What looks like the neckline from a polka-dotted blouse is seen"""
VizWiz_val_00004416.jpg,"""The front of a layered top that is white and brown and pink with polka dots."""
VizWiz_val_00004417.jpg,"""I see a notepad on the table that is white"""
VizWiz_val_00004417.jpg,"""A side perspective of someone's desktop shows the top of a desk calendar with two notepads sitting on it; and on the desk above the calendar we see some sort of toy made of interlocking plastic parts."""
VizWiz_val_00004417.jpg,"""A work table containing a calendar and two packets of post it notes, pink and yellow."""
VizWiz_val_00004417.jpg,"""A wide rectangular notepad and a tall rectangular notepad on top of a calendar."""
VizWiz_val_00004417.jpg,"""Two note pads on a desk on top of a calendar."""
VizWiz_val_00004418.jpg,"""I  see a bag of chips  that has salt and vinegar"""
VizWiz_val_00004418.jpg,"""A bag of Walkers salt and vinegar chips on a floor."""
VizWiz_val_00004418.jpg,"""An image of a flavored potato chip bag."""
VizWiz_val_00004418.jpg,"""Bag of chips laying on a carpeted floor."""
VizWiz_val_00004418.jpg,"""Small bag of salty snacks on a carpeted or upholstered surface."""
VizWiz_val_00004419.jpg,"""A doll of a baby wearing a green shirt and laying back on an orange pillow on a bed."""
VizWiz_val_00004419.jpg,"""A baby doll dressed in a green shirt with a black spider on the front."""
VizWiz_val_00004419.jpg,"""a baby doll wearing a green sweater is on a pink blanket."""
VizWiz_val_00004419.jpg,"""baby toll images were shown in this page"""
VizWiz_val_00004419.jpg,"""a baby doll with a green shirt laying on a bed"""
VizWiz_val_00004420.jpg,"""A container is seen which contains apricot chicken with rice"""
VizWiz_val_00004420.jpg,"""A microwave dinner box sitting on top of a frozen microwave dinner."""
VizWiz_val_00004420.jpg,"""TV Dinner container of Apricot Chicken with Rice"""
VizWiz_val_00004420.jpg,"""Packaged apricot chicken with rice meal with nutritional label showing"""
VizWiz_val_00004420.jpg,"""colorful frozen microwave meal sitting on top of another one."""
VizWiz_val_00004421.jpg,"""A bottle of wine that has a multi colored label on it"""
VizWiz_val_00004421.jpg,"""A 750 ML bottle of wine with a colorful label."""
VizWiz_val_00004421.jpg,"""A red, green blue and yellow can of 750ml Nouveau wine from France."""
VizWiz_val_00004421.jpg,"""label of a wine bottle which is very colorful next to green wood"""
VizWiz_val_00004421.jpg,"""A bottle of French wine with a multi-colored label"""
VizWiz_val_00004422.jpg,"""White bag with blue lettering and green colors"""
VizWiz_val_00004422.jpg,"""I see a bag of food on the counter"""
VizWiz_val_00004422.jpg,"""A bag of green peas is on a wooden table."""
VizWiz_val_00004422.jpg,"""A bag of unopened frozen peas that is medium size"""
VizWiz_val_00004422.jpg,"""A bag of frozen green peas with a number and words on it."""
VizWiz_val_00004423.jpg,"""a bottle of Philosophy 'falling in love' perfume on a table"""
VizWiz_val_00004423.jpg,"""A bottle laying face up on a counter containing liquid and called Falling in love."""
VizWiz_val_00004423.jpg,"""An empty bottle of perfume called Falling in Love"""
VizWiz_val_00004423.jpg,"""an empty perfume bottle on top of a wooden table"""
VizWiz_val_00004423.jpg,"""a perfume bottle named ""falling in love"" with philosophy : ""you have to love yourself before you can truly love another"""""
VizWiz_val_00004424.jpg,"""A black cable is near a beige wall."""
